X,Y,OBJECTID,MAPLABELNA,LEGENDTYPE,PUBLICVIEW,LOCID,stfacid,progid,facName,opStatus,piStartDate,PWSSource,PWSType,SubName,SubProgID,countyName,FO,Latitude,Longitude,X_Coord,Y_Coord,Accuracy,colMthTxt,refPntTxt,VerifyTxt,collectBy,ColDate,locComment,Congress,StHouse,StSenate,HUC,Hyperlink
-91.2278040460506,42.2231656332215,164678,Coonhunters,4,0,20000130576,310382915,IA5377201   ,Coonhunters,Inactive,2004/03/30 11:17:35+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2585068,Jones,1,42.22316,-91.2278,646258,4676074,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2004/12/03 00:00:00+00,,01,31,16,070600060406,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310382915
-91.1053716448074,42.1727295002178,164688,The Grove,4,0,20000128961,310347265,IA5377727   ,The Grove,Active,1975/11/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2584815,Jones,1,42.17272,-91.10536,656487,4670691,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/24 00:00:00+00,,01,31,16,070600060405,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310347265
-91.1053716448074,42.1727295002178,164688,The Grove,4,0,20000128961,310347265,IA5377727   ,The Grove,Active,1975/11/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2584815,Jones,1,42.17272,-91.10536,656487,4670691,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/24 00:00:00+00,,01,31,16,070600060405,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310347265
-91.7031529381048,41.4700767568068,164700,Lower Deer Creek Mennonite Church,4,0,20000134537,310388319,IA9233803   ,Lower Deer Creek Mennonite Church,Active,2003/07/01 07:55:12+00,Ground Water,Transient Non-Community,PLANT #1                                ,2584063,Johnson,6,41.47007,-91.70315,608290,4591753,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2017/01/11 00:00:00+00,,02,89,45,070802090704,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310388319
-91.7031529381048,41.4700767568068,164700,Lower Deer Creek Mennonite Church,4,0,20000134537,310388319,IA9233803   ,Lower Deer Creek Mennonite Church,Active,2003/07/01 07:55:12+00,Ground Water,Transient Non-Community,PLANT #1                                ,2584063,Johnson,6,41.47007,-91.70315,608290,4591753,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2017/01/11 00:00:00+00,,02,89,45,070802090704,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310388319
-94.8613872519435,42.0798367352524,164727,Carroll Bowl,4,0,20000128211,310372155,IA1415827   ,Carroll Bowl,Inactive,1977/06/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2571832,Carroll,4,42.07983,-94.86138,346035,4660316,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,51,26,071000070102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310372155
-94.8613872519435,42.0798367352524,164727,Carroll Bowl,4,0,20000128211,310372155,IA1415827   ,Carroll Bowl,Inactive,1977/06/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2571832,Carroll,4,42.07983,-94.86138,346035,4660316,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,51,26,071000070102,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310372155
-94.8996332458306,42.6582805341059,164754,Varina Water Supply,4,0,20000125317,310355549,IA7642047   ,Varina Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573440,Pocahontas,3,42.65827,-94.89963,344307,4724617,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/07 00:00:00+00,,04,08,04,071000060103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310355549
-94.8996332458306,42.6582805341059,164754,Varina Water Supply,4,0,20000125317,310355549,IA7642047   ,Varina Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573440,Pocahontas,3,42.65827,-94.89963,344307,4724617,20,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/07 00:00:00+00,,04,08,04,071000060103,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310355549
-92.1685075984131,43.3629781305735,164779,Cresco Waterworks,4,0,20000128698,310345203,IA4515087   ,Cresco Waterworks,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT FOR WELL #3             ,2572929,Howard,1,43.36297,-92.1685,567374,4801459,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,15,08,070600040203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310345203
-92.1685075984131,43.3629781305735,164779,Cresco Waterworks,4,0,20000128698,310345203,IA4515087   ,Cresco Waterworks,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT FOR WELL #3             ,2572929,Howard,1,43.36297,-92.1685,567374,4801459,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,15,08,070600040203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310345203
-91.4495619244064,41.940215385966,164797,Mount Vernon Water Supply,4,0,20000256944,310377249,IA5758021   ,Mount Vernon Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT WELLS #9 & #10          ,2587958,Linn,1,41.94021,-91.44956,628526,4644300,3300,ZIP CODE-CENTROID,,,,2009/11/03 00:00:00+00,,01,29,15,070802060202,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310377249
-91.4495619244064,41.940215385966,164797,Mount Vernon Water Supply,4,0,20000256944,310377249,IA5758021   ,Mount Vernon Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT WELLS #9 & #10          ,2587958,Linn,1,41.94021,-91.44956,628526,4644300,3300,ZIP CODE-CENTROID,,,,2009/11/03 00:00:00+00,,01,29,15,070802060202,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310377249
-92.0901880116619,41.4661062385259,164816,South English Water Supply,4,0,20000128957,310347256,IA5478074   ,South English Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2573354,Keokuk,6,41.4661,-92.09018,575976,4590900,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,76,38,070802090304,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310347256
-92.0901880116619,41.4661062385259,164816,South English Water Supply,4,0,20000128957,310347256,IA5478074   ,South English Water Supply,Active,1975/06/01 00:00:00+00,Purchased Ground Water,Community,PLANT #1                                ,2573354,Keokuk,6,41.4661,-92.09018,575976,4590900,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,76,38,070802090304,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310347256
-93.7338746655332,41.6312148685405,164836,Urbandale Water Utility,4,0,20000123561,310338873,IA7780042   ,Urbandale Water Utility,Active,1975/06/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573474,Polk,5,41.63121,-93.73387,438873,4609091,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,63,32,071000061602,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338873
-93.7338746655332,41.6312148685405,164836,Urbandale Water Utility,4,0,20000123561,310338873,IA7780042   ,Urbandale Water Utility,Active,1975/06/01 00:00:00+00,Purchased Surface Water,Community,TREATMENT PLANT #1                      ,2573474,Polk,5,41.63121,-93.73387,438873,4609091,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,63,32,071000061602,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338873
-94.0611919981051,42.0343686242336,164852,Ogden Municipal Utilities,4,0,20000126732,310337418,IA0858090   ,Ogden Municipal Utilities,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2585339,Boone,5,42.03436,-94.06119,412162,4654136,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2005/04/01 00:00:00+00,,04,48,24,071000040805,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337418
-94.0611919981051,42.0343686242336,164852,Ogden Municipal Utilities,4,0,20000126732,310337418,IA0858090   ,Ogden Municipal Utilities,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT                         ,2585339,Boone,5,42.03436,-94.06119,412162,4654136,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2005/04/01 00:00:00+00,,04,48,24,071000040805,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310337418
-92.1268442065669,41.6202163187167,164863,Holdens Foundation Seeds # 3,4,0,20000247982,311260761,IA4884834   ,Holdens Foundation Seeds # 3,Inactive,1975/11/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1(FOR S/EP 02)                   ,2573025,Iowa,6,41.62021,-92.12684,572742,4607978,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,01,76,38,070802090206,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311260761
-92.1268442065669,41.6202163187167,164863,Holdens Foundation Seeds # 3,4,0,20000247982,311260761,IA4884834   ,Holdens Foundation Seeds # 3,Inactive,1975/11/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1(FOR S/EP 02)                   ,2573025,Iowa,6,41.62021,-92.12684,572742,4607978,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,01,76,38,070802090206,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311260761
-91.6700029411177,41.6981254833258,164875,Lark Supper Club,4,0,20000123886,310341896,IA5288703   ,Lark Supper Club,Inactive,1980/10/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2573322,Johnson,6,41.69812,-91.67,610668,4617114,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,29,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341896
-91.6700029411177,41.6981254833258,164875,Lark Supper Club,4,0,20000123886,310341896,IA5288703   ,Lark Supper Club,Inactive,1980/10/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2573322,Johnson,6,41.69812,-91.67,610668,4617114,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,29,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341896
-93.9905685769145,41.7575940289039,164879,Xenia Rwd (des Moines),4,0,20000127451,310339103,IA2573701   ,Xenia Rwd (des Moines),Active,1994/12/30 00:00:00+00,Purchased Surface Water,Community,DISINFECTANT BOOSTER (WEST HICKMAN)     ,2572078,Dallas,5,41.61407,-93.90481,424614,4607324,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310339103
-93.9905685769145,41.7575940289039,164879,Xenia Rwd (des Moines),4,0,20000127451,310339103,IA2573701   ,Xenia Rwd (des Moines),Active,1994/12/30 00:00:00+00,Purchased Surface Water,Community,DISINFECTANT BOOSTER (WEST HICKMAN)     ,2572078,Dallas,5,41.61407,-93.90481,424614,4607324,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310339103
-92.2572709685798,43.4647894321703,164887,"Featherlite Manufacturing, Inc.",4,0,20000132539,310367829,IA4535101   ,"Featherlite Manufacturing, Inc.",Active,1995/07/25 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2572939,Howard,1,43.46478,-92.25726,560081,4812698,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,15,08,070600020205,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310367829
-92.2572709685798,43.4647894321703,164887,"Featherlite Manufacturing, Inc.",4,0,20000132539,310367829,IA4535101   ,"Featherlite Manufacturing, Inc.",Active,1995/07/25 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2572939,Howard,1,43.46478,-92.25726,560081,4812698,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,15,08,070600020205,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310367829
-93.6161004416482,43.280184769091,164906,Thorpe Park-winnebago Conservation,4,0,20000133370,310375758,IA9525901   ,Thorpe Park-winnebago Conservation,Active,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2585976,Winnebago,2,43.28018,-93.61609,450012,4792113,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2006/05/03 14:19:03+00,,04,11,06,0708020301,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310375758
-93.6161004416482,43.280184769091,164906,Thorpe Park-winnebago Conservation,4,0,20000133370,310375758,IA9525901   ,Thorpe Park-winnebago Conservation,Active,1977/06/01 00:00:00+00,Ground Water,Transient Non-Community,TREATMENT PLANT                         ,2585976,Winnebago,2,43.28018,-93.61609,450012,4792113,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2006/05/03 14:19:03+00,,04,11,06,0708020301,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310375758
-90.956762215248,41.8588932996804,164919,Arrow Cafe (family Table Restaurant),4,0,20000126847,310365018,IA1656750   ,Arrow Cafe (family Table Restaurant),Inactive,1977/06/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2571870,Cedar,6,41.85889,-90.95676,669594,4636127,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070801030307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310365018
-90.956762215248,41.8588932996804,164919,Arrow Cafe (family Table Restaurant),4,0,20000126847,310365018,IA1656750   ,Arrow Cafe (family Table Restaurant),Inactive,1977/06/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PLANT #1                                ,2571870,Cedar,6,41.85889,-90.95676,669594,4636127,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,02,79,40,070801030307,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310365018
-94.5996555206561,42.6308135092683,164939,Palmer Water Supply,4,0,20000130972,310358764,IA7622024   ,Palmer Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573433,Pocahontas,3,42.63081,-94.59965,368836,4721058,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/07 00:00:00+00,,04,08,04,071000040302,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358764
-94.5996555206561,42.6308135092683,164939,Palmer Water Supply,4,0,20000130972,310358764,IA7622024   ,Palmer Water Supply,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #1                                ,2573433,Pocahontas,3,42.63081,-94.59965,368836,4721058,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/07/07 00:00:00+00,,04,08,04,071000040302,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310358764
-93.8295487107088,42.124314678124,164961,United Community School District,4,0,20000247916,311254549,IA0819523   ,United Community School District,Inactive,1976/12/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2571603,Boone,5,42.12431,-93.82954,431433,4663911,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2011/03/03 00:00:00+00,,04,48,24,070801050304,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311254549
-93.8295487107088,42.124314678124,164961,United Community School District,4,0,20000247916,311254549,IA0819523   ,United Community School District,Inactive,1976/12/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2571603,Boone,5,42.12431,-93.82954,431433,4663911,20,INTERPOLATION-PHOTO,PLANT ENTRANCE (GENERAL),,,2011/03/03 00:00:00+00,,04,48,24,070801050304,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=311254549
-91.7395967538994,42.2642637392699,164985,Walker Water Works,4,0,20000130656,310356115,IA5792059   ,Walker Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2 (WELL #3)                      ,2573065,Linn,1,42.26426,-91.73959,603952,4679886,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,35,18,070802051401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310356115
-91.7395967538994,42.2642637392699,164985,Walker Water Works,4,0,20000130656,310356115,IA5792059   ,Walker Water Works,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #2 (WELL #3)                      ,2573065,Linn,1,42.26426,-91.73959,603952,4679886,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,01,35,18,070802051401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310356115
-95.9743349116154,43.3389693187267,165003,Lyon-sioux Rws-boyden,4,0,20000133264,310374659,IA6000744   ,Lyon-sioux Rws-boyden,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #5                                ,2573129,Lyon,3,43.33896,-95.97433,258898,4802754,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,04,02,101702040703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310374659
-95.9743349116154,43.3389693187267,165003,Lyon-sioux Rws-boyden,4,0,20000133264,310374659,IA6000744   ,Lyon-sioux Rws-boyden,Active,1975/06/01 00:00:00+00,Ground Water,Community,PLANT #5                                ,2573129,Lyon,3,43.33896,-95.97433,258898,4802754,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,04,02,101702040703,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310374659
-92.3186916194116,43.025546177446,165026,Heritage Residence,4,0,20000124864,310351076,IA1900901   ,Heritage Residence,Active,1975/06/01 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2571935,Chickasaw,1,43.02554,-92.31868,555510,4763876,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/02 00:00:00+00,,04,15,08,070801020203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351076
-92.3186916194116,43.025546177446,165026,Heritage Residence,4,0,20000124864,310351076,IA1900901   ,Heritage Residence,Active,1975/06/01 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2571935,Chickasaw,1,43.02554,-92.31868,555510,4763876,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2004/06/02 00:00:00+00,,04,15,08,070801020203,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351076
-95.7358575894225,41.6296303970935,165055,Logan Head Start Center,4,0,20000130458,310382342,IA4337571   ,Logan Head Start Center,Inactive,1976/08/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572891,Harrison,4,41.62962,-95.73585,272104,4612271,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,56,28,102300070504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310382342
-95.7358575894225,41.6296303970935,165055,Logan Head Start Center,4,0,20000130458,310382342,IA4337571   ,Logan Head Start Center,Inactive,1976/08/01 00:00:00+00,Ground Water,Non-Transient Non-Community,PLANT #1                                ,2572891,Harrison,4,41.62962,-95.73585,272104,4612271,3300,ZIP CODE-CENTROID,PLANT ENTRANCE (GENERAL),,,2001/08/14 00:00:00+00,,04,56,28,102300070504,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310382342
-92.7077911456791,41.9489169141605,165084,Pilgrim Heights Camp,4,0,20000127942,310341778,IA8666801   ,Pilgrim Heights Camp,Inactive,1992/07/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PELLET CHLORINATOR                      ,2582943,Tama,5,41.94891,-92.70778,524220,4644145,500,PUBLIC LAND SURVEY - EIGHTH SECTION,WELL,,,2002/10/17 00:00:00+00,,01,40,20,070802080306,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341778
-92.7077911456791,41.9489169141605,165084,Pilgrim Heights Camp,4,0,20000127942,310341778,IA8666801   ,Pilgrim Heights Camp,Inactive,1992/07/01 00:00:00+00,Purchased Ground Water,Transient Non-Community,PELLET CHLORINATOR                      ,2582943,Tama,5,41.94891,-92.70778,524220,4644145,500,PUBLIC LAND SURVEY - EIGHTH SECTION,WELL,,,2002/10/17 00:00:00+00,,01,40,20,070802080306,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310341778
-91.6118666324727,41.6989960368523,165112,Express Way Motel,4,0,20000125779,310304382,IA5208701   ,Express Way Motel,Inactive,1979/10/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2573151,Johnson,6,41.69899,-91.61186,615504,4617287,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,30,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310304382
-91.6118666324727,41.6989960368523,165112,Express Way Motel,4,0,20000125779,310304382,IA5208701   ,Express Way Motel,Inactive,1979/10/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2573151,Johnson,6,41.69899,-91.61186,615504,4617287,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,2002/01/30 00:00:00+00,,02,30,15,070802090403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310304382
-95.4429180644814,43.3522211075178,165126,"Sunrise Farms, Inc",4,0,20000129960,310351516,IA7222101   ,"Sunrise Farms, Inc",Inactive,1996/06/05 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2577076,Osceola,3,43.35221,-95.44291,302020,4802827,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,05,03,102300030401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351516
-95.4429180644814,43.3522211075178,165126,"Sunrise Farms, Inc",4,0,20000129960,310351516,IA7222101   ,"Sunrise Farms, Inc",Inactive,1996/06/05 00:00:00+00,Ground Water,Non-Transient Non-Community,TREATMENT PLANT                         ,2577076,Osceola,3,43.35221,-95.44291,302020,4802827,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,05,03,102300030401,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310351516
-93.6551295365066,41.6773658515343,165139,Des Moines Water Works,4,0,20000325291,310338211,IA7727031   ,Des Moines Water Works,Active,1975/06/01 00:00:00+00,Surface Water,Community,SAYLORVILLE TREATMENT PLANT             ,2587161,Polk,5,41.67736,-93.65512,445471,4614162,25,INTERPOLATION-MAP,PLANT ENTRANCE (GENERAL),,,2012/02/14 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338211
-93.6551295365066,41.6773658515343,165139,Des Moines Water Works,4,0,20000325291,310338211,IA7727031   ,Des Moines Water Works,Active,1975/06/01 00:00:00+00,Surface Water,Community,SAYLORVILLE TREATMENT PLANT             ,2587161,Polk,5,41.67736,-93.65512,445471,4614162,25,INTERPOLATION-MAP,PLANT ENTRANCE (GENERAL),,,2012/02/14 00:00:00+00,,  ,,,,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310338211
-96.2156000847882,42.7489995484266,165141,Smith Co Manufacturing,4,0,20000128331,310343576,IA7540553   ,Smith Co Manufacturing,Inactive,1976/07/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2573423,Plymouth,3,42.74899,-96.21559,236827,4737957,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,03,02,102300020502,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310343576
-96.2156000847882,42.7489995484266,165141,Smith Co Manufacturing,4,0,20000128331,310343576,IA7540553   ,Smith Co Manufacturing,Inactive,1976/07/01 00:00:00+00,Ground Water,Transient Non-Community,PLANT #1                                ,2573423,Plymouth,3,42.74899,-96.21559,236827,4737957,15,GPS CODE (PSEUDO RANGE) STANDARD POSITION (SA OFF),PLANT ENTRANCE (GENERAL),,,,,04,03,02,102300020502,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310343576
-92.4711381449774,42.5421316814206,165156,Cedar Falls Municipal Water Utilities,4,0,20000132453,310366939,IA0709084   ,Cedar Falls Municipal Water Utilities,Active,1975/06/01 00:00:00+00,Ground Water,Community,TREATMENT PLANT WELL #5                 ,2582972,Black Hawk,1,42.54212,-92.47113,543426,4710106,500,PUBLIC LAND SURVEY - EIGHTH SECTION,WELL,,,2002/10/17 00:00:00+00,,01,19,10,070802050403,https://facilityexplorer.iowadnr.gov/FacilityExplorer/SiteDetail.aspx?facID=310366939
